-83513.08,-108258.22,37938.16,-64626.65,35566.9,83375.36,49781.94,-136327.12,17462.94,121008.36,32671.97,-37549.24,129338.02,92746.27,-72454.33,57323.43,37600.05,954.75,-135709.68,76055.41,-120514.46,-14129.3,98522.28,-20384.02,112991.59,-151908.92,-122867.88,109492.06,-48021.15,128633.71,86224.12,56590.9,83709.62,-96237.28,68976.03,54518.47,-79496.15,61414.65,108444.42,-10866.57,129092.55,-158099.98,66200.34,96374.21,-87496.56,-53312.78,-55982.32,25604.13,128150.4,-107202.77,-9612.47,-94771.75,68006.85,140987.86,-47056.84,134785.82,84517.51,-78265.44,-19206.92,-77751.43,54413.47,-100678.48,-85403.65,31206.49,-38517.54,-76135.81,-62332.57,-105867.89,-67343.37,55546.88,-13949.06,35670.24,104095.35,-18624.62,115321.35,-18515.08,91571.47,44500.71,-91820.26,64696.56,38827.57,-117196.87,106492.36,-69626.81,-97067.3,-67388.95,58444.81
-83530.82,-108253.02,37939.72,-64618.82,35572.02,83386.06,49786.61,-136314.91,17470.21,121008.51,32676.3,-37549.14,129344.36,92745.7,-72446.18,57309.55,37601.74,956.02,-135702.28,76059.77,-120506.61,-14127.48,98523.03,-20385.18,112991.75,-151905.61,-122856.88,109496.46,-48024.55,128634.65,86234.82,56590,83718.48,-96229.59,68984.09,54521.09,-79495.1,61415.47,108445.1,-10862.87,129090.92,-158113.11,66196.49,96374.24,-87492.01,-53333.49,-55979.27,25609.57,128149.19,-107172.28,-9611.19,-94768.68,68016.32,141001.14,-47075.86,134784.39,84518.81,-78248.24,-19205.83,-77755.53,54343.41,-100649.45,-85419.54,31199.97,-38512.46,-76141.08,-62330.54,-105864.51,-67317.18,55550.75,-13953.2,35661.7,104096.03,-18625.79,115322.02,-18510.48,91571.24,44504.94,-91822.76,64703.48,38827.54,-117193.23,106493.81,-69632.5,-97050.85,-67373.64,58445.78
-83548.57,-108247.83,37941.28,-64610.99,35577.14,83396.76,49791.28,-136302.69,17477.47,121008.66,32680.64,-37549.04,129350.71,92745.14,-72438.02,57295.68,37603.42,957.28,-135694.89,76064.13,-120498.76,-14125.65,98523.78,-20386.33,112991.91,-151902.3,-122845.89,109500.87,-48027.94,128635.59,86245.53,56589.09,83727.33,-96221.89,68992.14,54523.7,-79494.04,61416.3,108445.79,-10859.17,129089.29,-158126.25,66192.65,96374.27,-87487.47,-53354.21,-55976.22,25615.01,128147.98,-107141.8,-9609.9,-94765.61,68025.8,141014.41,-47094.9,134782.96,84520.11,-78231.05,-19204.73,-77759.64,54273.34,-100620.45,-85435.44,31193.46,-38507.37,-76146.34,-62328.5,-105861.13,-67291.01,55554.62,-13957.33,35653.23,104096.7,-18626.95,115322.7,-18505.89,91571.01,44509.17,-91825.26,64710.4,38827.51,-117189.58,106495.25,-69638.18,-97034.4,-67358.34,58446.76
-83566.33,-108242.63,37942.84,-64603.15,35582.26,83407.47,49795.95,-136290.48,17484.74,121008.82,32684.97,-37548.94,129357.06,92744.58,-72429.87,57281.8,37605.11,958.55,-135687.5,76068.49,-120490.91,-14123.83,98524.53,-20387.49,112992.06,-151898.99,-122834.9,109505.27,-48031.34,128636.53,86256.23,56588.19,83736.19,-96214.2,69000.2,54526.32,-79492.98,61417.13,108446.47,-10855.47,129087.67,-158139.39,66188.81,96374.3,-87482.92,-53374.95,-55973.16,25620.45,128146.76,-107111.34,-9608.61,-94762.53,68035.27,141027.68,-47113.94,134781.53,84521.41,-78213.87,-19203.64,-77763.75,54203.25,-100591.47,-85451.34,31186.94,-38502.29,-76151.61,-62326.47,-105857.75,-67264.84,55558.5,-13961.47,35644.86,104097.38,-18628.12,115323.37,-18501.29,91570.78,44513.41,-91827.77,64717.32,38827.48,-117185.94,106496.69,-69643.87,-97017.96,-67343.05,58447.73
-83584.09,-108237.43,37944.41,-64595.32,35587.38,83418.18,49800.62,-136278.27,17492.01,121008.97,32689.31,-37548.85,129363.41,92744.02,-72421.72,57267.92,37606.79,959.81,-135680.1,76072.85,-120483.06,-14122,98525.28,-20388.65,112992.22,-151895.68,-122823.91,109509.68,-48034.73,128637.48,86266.93,56587.28,83745.05,-96206.51,69008.27,54528.94,-79491.91,61417.95,108447.16,-10851.77,129086.04,-158152.53,66184.97,96374.33,-87478.38,-53395.71,-55970.11,25625.89,128145.55,-107080.9,-9607.32,-94759.46,68044.75,141040.95,-47132.98,134780.1,84522.72,-78196.7,-19202.54,-77767.85,54133.16,-100562.51,-85467.25,31180.42,-38497.21,-76156.87,-62324.43,-105854.37,-67238.68,55562.37,-13965.6,35636.49,104098.06,-18629.29,115324.05,-18496.69,91570.54,44517.63,-91830.27,64724.25,38827.45,-117182.3,106498.13,-69649.56,-97001.52,-67327.77,58448.71
-83601.85,-108232.23,37945.97,-64587.5,35592.5,83428.9,49805.3,-136266.06,17499.27,121009.12,32693.64,-37548.75,129369.76,92743.46,-72413.58,57254.04,37608.4,961.08,-135672.71,76077.21,-120475.21,-14120.18,98526.03,-20389.81,112992.38,-151892.37,-122812.92,109514.08,-48038.13,128638.42,86277.64,56586.37,83753.92,-96198.82,69016.33,54531.55,-79490.85,61418.78,108447.84,-10848.07,129084.41,-158165.67,66181.13,96374.36,-87473.83,-53416.48,-55967.06,25631.33,128144.34,-107050.48,-9606.03,-94756.39,68054.23,141054.22,-47152.04,134778.67,84524.02,-78179.53,-19201.45,-77771.96,54063.04,-100533.58,-85483.16,31173.91,-38492.12,-76162.14,-62322.4,-105850.99,-67212.54,55566.24,-13969.73,35628.14,104098.74,-18630.45,115324.72,-18492.1,91570.31,44521.86,-91832.78,64731.18,38827.42,-117178.66,106499.58,-69655.25,-96985.08,-67312.49,58449.68
-83619.62,-108227.03,37947.53,-64579.67,35597.61,83439.63,49809.97,-136253.85,17506.53,121009.28,32697.97,-37548.65,129376.12,92742.89,-72405.43,57240.16,37609.99,962.34,-135665.32,76081.57,-120467.37,-14118.35,98526.78,-20390.97,112992.53,-151889.06,-122801.93,109518.49,-48041.53,128639.36,86288.34,56585.47,83762.79,-96191.14,69024.4,54534.17,-79489.79,61419.61,108448.53,-10844.36,129082.79,-158178.81,66177.29,96374.39,-87469.28,-53437.27,-55964.01,25636.77,128143.12,-107020.08,-9604.74,-94753.32,68063.72,141067.49,-47171.1,134777.24,84525.32,-78162.38,-19200.35,-77776.07,53992.92,-100504.67,-85499.08,31167.39,-38487.04,-76167.41,-62320.36,-105847.61,-67186.4,55570.11,-13973.86,35619.79,104099.41,-18631.62,115325.4,-18487.5,91570.07,44526.09,-91835.28,64738.1,38827.39,-117175.01,106501.02,-69660.93,-96968.65,-67297.22,58450.66
-83637.39,-108221.82,37949.09,-64571.84,35602.73,83450.35,49814.64,-136241.64,17513.8,121009.43,32702.3,-37548.55,129382.48,92742.33,-72397.29,57226.27,37611.58,963.61,-135657.93,76085.94,-120459.52,-14116.53,98527.53,-20392.13,112992.69,-151885.75,-122790.95,109522.9,-48044.92,128640.3,86299.05,56584.56,83771.66,-96183.45,69032.47,54536.79,-79488.72,61420.43,108449.22,-10840.66,129081.16,-158191.95,66173.44,96374.42,-87464.74,-53458.07,-55960.96,25642.21,128141.9,-106989.69,-9603.45,-94750.25,68073.21,141080.76,-47190.17,134775.81,84526.62,-78145.23,-19199.26,-77780.18,53922.79,-100475.78,-85515,31160.87,-38481.96,-76172.67,-62318.33,-105844.23,-67160.28,55573.99,-13977.99,35611.46,104100.09,-18632.79,115326.07,-18482.9,91569.83,44530.31,-91837.79,64745.04,38827.36,-117171.37,106502.46,-69666.62,-96952.23,-67281.96,58451.63
-83655.17,-108216.62,37950.65,-64564.02,35607.84,83461.09,49819.31,-136229.43,17521.06,121009.58,32706.63,-37548.45,129388.84,92741.77,-72389.15,57212.39,37613.17,964.87,-135650.54,76090.3,-120451.67,-14114.7,98528.28,-20393.29,112992.84,-151882.44,-122779.96,109527.31,-48048.32,128641.24,86309.75,56583.66,83780.54,-96175.76,69040.54,54539.4,-79487.66,61421.26,108449.9,-10836.96,129079.54,-158205.09,66169.6,96374.46,-87460.19,-53478.89,-55957.91,25647.64,128140.68,-106959.32,-9602.16,-94747.17,68082.7,141094.03,-47209.24,134774.38,84527.92,-78128.1,-19198.16,-77784.29,53852.64,-100446.92,-85530.93,31154.35,-38476.87,-76177.94,-62316.3,-105840.85,-67134.16,55577.86,-13982.13,35603.13,104100.77,-18633.95,115326.75,-18478.3,91569.58,44534.54,-91840.29,64751.97,38827.33,-117167.73,106503.91,-69672.31,-96935.81,-67266.71,58452.61
-83672.95,-108211.41,37952.21,-64556.2,35612.96,83471.82,49823.98,-136217.23,17528.33,121009.74,32710.95,-37548.35,129395.2,92741.21,-72381.01,57198.5,37614.76,966.14,-135643.15,76094.66,-120443.83,-14112.87,98529.03,-20394.44,112993,-151879.13,-122768.98,109531.72,-48051.72,128642.19,86320.46,56582.75,83789.42,-96168.08,69048.62,54542.02,-79486.59,61422.09,108450.59,-10833.26,129077.91,-158218.23,66165.76,96374.49,-87455.65,-53499.73,-55954.86,25653.08,128139.46,-106928.97,-9600.87,-94744.1,68092.19,141107.3,-47228.33,134772.95,84529.22,-78110.97,-19197.07,-77788.4,53782.48,-100418.08,-85546.87,31147.83,-38471.78,-76183.21,-62314.26,-105837.47,-67108.06,55581.73,-13986.26,35594.82,104101.45,-18635.12,115327.42,-18473.7,91569.34,44538.76,-91842.8,64758.91,38827.3,-117164.09,106505.35,-69677.99,-96919.39,-67251.47,58453.58
-83690.74,-108206.21,37953.78,-64548.38,35618.07,83482.57,49828.65,-136205.02,17535.59,121009.89,32715.28,-37548.25,129401.57,92740.65,-72372.88,57184.61,37616.35,967.4,-135635.76,76099.02,-120435.99,-14111.05,98529.78,-20395.6,112993.16,-151875.82,-122758.01,109536.13,-48055.12,128643.13,86331.17,56581.85,83798.31,-96160.4,69056.69,54544.64,-79485.52,61422.91,108451.27,-10829.56,129076.28,-158231.38,66161.92,96374.52,-87451.11,-53520.58,-55951.81,25658.52,128138.23,-106898.64,-9599.58,-94741.03,68101.69,141120.57,-47247.42,134771.52,84530.52,-78093.85,-19195.98,-77792.51,53712.3,-100389.27,-85562.81,31141.31,-38466.7,-76188.48,-62312.23,-105834.1,-67081.96,55585.61,-13990.39,35586.51,104102.12,-18636.29,115328.1,-18469.11,91569.09,44542.98,-91845.3,64765.85,38827.27,-117160.44,106506.79,-69683.68,-96902.98,-67236.23,58454.56
-83708.53,-108201,37955.34,-64540.56,35623.18,83493.31,49833.32,-136192.82,17542.85,121010.05,32719.6,-37548.15,129407.94,92740.08,-72364.75,57170.73,37617.94,968.67,-135628.37,76103.39,-120428.15,-14109.22,98530.53,-20396.76,112993.31,-151872.51,-122747.03,109540.54,-48058.52,128644.07,86341.88,56580.94,83807.19,-96152.72,69064.77,54547.25,-79484.45,61423.74,108451.96,-10825.86,129074.66,-158244.52,66158.07,96374.55,-87446.56,-53541.44,-55948.76,25663.96,128137.01,-106868.32,-9598.29,-94737.96,68111.19,141133.84,-47266.51,134770.09,84531.82,-78076.74,-19194.88,-77796.62,53642.12,-100360.48,-85578.75,31134.79,-38461.61,-76193.76,-62310.19,-105830.72,-67055.87,55589.48,-13994.52,35578.21,104102.8,-18637.45,115328.77,-18464.51,91568.84,44547.2,-91847.81,64772.79,38827.24,-117156.8,106508.24,-69689.37,-96886.57,-67221,58455.53
-83726.33,-108195.79,37956.9,-64532.74,35628.29,83504.07,49837.99,-136180.62,17550.12,121010.2,32723.93,-37548.05,129414.31,92739.52,-72356.61,57156.84,37619.53,969.93,-135620.98,76107.75,-120420.3,-14107.4,98531.28,-20397.99,112993.47,-151869.2,-122736.06,109544.96,-48061.92,128645.01,86352.59,56580.04,83816.08,-96145.04,69072.86,54549.87,-79483.37,61424.57,108452.64,-10822.16,129073.03,-158257.67,66154.23,96374.58,-87442.02,-53562.32,-55945.71,25669.39,128135.78,-106838.03,-9597,-94734.89,68120.7,141147.11,-47285.62,134768.66,84533.12,-78059.64,-19193.79,-77800.74,53571.92,-100331.71,-85594.7,31128.27,-38456.52,-76199.03,-62308.16,-105827.34,-67029.8,55593.35,-13998.64,35569.92,104103.48,-18638.62,115329.45,-18459.9,91568.58,44551.42,-91850.31,64779.73,38827.21,-117153.16,106509.68,-69695.05,-96870.17,-67205.77,58456.51
-83744.13,-108190.58,37958.46,-64524.92,35633.4,83514.82,49842.66,-136168.41,17557.38,121010.35,32728.25,-37547.95,129420.68,92738.96,-72348.49,57142.94,37621.12,971.19,-135613.59,76112.12,-120412.46,-14105.57,98532.03,-20399.23,112993.63,-151865.89,-122725.08,109549.37,-48065.32,128645.96,86363.3,56579.13,83824.98,-96137.36,69080.94,54552.48,-79482.3,61425.39,108453.33,-10818.46,129071.41,-158270.82,66150.39,96374.61,-87437.48,-53583.22,-55942.66,25674.83,128134.55,-106807.75,-9595.71,-94731.82,68130.2,141160.38,-47304.73,134767.23,84534.42,-78042.55,-19192.69,-77804.85,53501.71,-100302.96,-85610.66,31121.75,-38451.44,-76204.3,-62306.13,-105823.96,-67003.73,55597.23,-14002.77,35561.65,104104.16,-18639.79,115330.12,-18455.3,91568.33,44555.64,-91852.82,64786.68,38827.18,-117149.52,106511.13,-69700.74,-96853.78,-67190.56,58457.48
-83761.93,-108185.36,37960.02,-64517.11,35638.51,83525.59,49847.33,-136156.21,17564.64,121010.51,32732.57,-37547.85,129427.05,92738.4,-72340.36,57129.05,37622.71,972.46,-135606.2,76116.48,-120404.62,-14103.74,98532.78,-20400.48,112993.78,-151862.58,-122714.11,109553.79,-48068.72,128646.9,86374.01,56578.23,83833.88,-96129.68,69089.03,54555.1,-79481.23,61426.22,108454.02,-10814.76,129069.78,-158283.97,66146.54,96374.64,-87432.93,-53604.14,-55939.61,25680.27,128133.33,-106777.49,-9594.42,-94728.75,68139.71,141173.65,-47323.85,134765.8,84535.72,-78025.46,-19191.6,-77808.96,53431.49,-100274.24,-85626.62,31115.23,-38446.35,-76209.58,-62304.09,-105820.58,-66977.68,55601.1,-14006.9,35553.38,104104.83,-18640.95,115330.8,-18450.7,91568.07,44559.85,-91855.32,64793.63,38827.15,-117145.88,106512.57,-69706.42,-96837.38,-67175.35,58458.46
-83779.74,-108180.15,37961.58,-64509.29,35643.61,83536.35,49851.99,-136144.01,17571.9,121010.66,32736.89,-37547.75,129433.43,92737.84,-72332.24,57115.16,37624.3,973.72,-135598.81,76120.85,-120396.78,-14101.92,98533.54,-20401.72,112993.94,-151859.27,-122703.14,109558.2,-48072.12,128647.84,86384.73,56577.33,83842.78,-96122.01,69097.12,54557.71,-79480.15,61427.05,108454.7,-10811.06,129068.16,-158297.11,66142.7,96374.67,-87428.39,-53625.06,-55936.57,25685.7,128132.09,-106747.24,-9593.13,-94725.68,68149.23,141186.92,-47342.97,134764.37,84537.02,-78008.39,-19190.5,-77813.07,53361.26,-100245.55,-85642.58,31108.71,-38441.26,-76214.85,-62302.06,-105817.21,-66951.63,55604.98,-14011.03,35545.12,104105.51,-18642.12,115331.47,-18446.1,91567.81,44564.07,-91857.83,64800.58,38827.12,-117142.24,106514.01,-69712.11,-96821,-67160.15,58459.43
-83797.56,-108174.93,37963.14,-64501.48,35648.72,83547.12,49856.66,-136131.82,17579.16,121010.81,32741.21,-37547.65,129439.81,92737.27,-72324.11,57101.26,37625.88,974.99,-135591.43,76125.21,-120388.95,-14100.09,98534.29,-20402.97,112994.1,-151855.96,-122692.18,109562.62,-48075.52,128648.78,86395.44,56576.42,83851.68,-96114.33,69105.21,54560.33,-79479.07,61427.88,108455.39,-10807.35,129066.53,-158310.26,66138.86,96374.7,-87423.85,-53646.01,-55933.52,25691.14,128130.86,-106717.02,-9591.84,-94722.61,68158.74,141200.2,-47362.11,134762.94,84538.32,-77991.32,-19189.41,-77817.19,53291.02,-100216.88,-85658.55,31102.18,-38436.17,-76220.13,-62300.03,-105813.83,-66925.59,55608.85,-14015.15,35536.87,104106.19,-18643.29,115332.15,-18441.5,91567.55,44568.28,-91860.33,64807.53,38827.09,-117138.6,106515.46,-69717.8,-96804.62,-67144.96,58460.41
-83815.37,-108169.72,37964.7,-64493.67,35653.82,83557.9,49861.33,-136119.62,17586.43,121010.97,32745.53,-37547.56,129446.19,92736.71,-72315.99,57087.37,37627.47,976.25,-135584.04,76129.58,-120381.11,-14098.26,98535.04,-20404.22,112994.25,-151852.65,-122681.21,109567.04,-48078.92,128649.72,86406.15,56575.51,83860.59,-96106.66,69113.3,54562.95,-79477.99,61428.7,108456.07,-10803.65,129064.91,-158323.42,66135.01,96374.73,-87419.31,-53666.97,-55930.47,25696.57,128129.63,-106686.81,-9590.55,-94719.54,68168.26,141213.47,-47381.25,134761.51,84539.62,-77974.26,-19188.31,-77821.3,53220.49,-100188.23,-85674.53,31095.66,-38431.08,-76225.4,-62297.99,-105810.45,-66899.57,55612.72,-14019.28,35528.63,104106.87,-18644.45,115332.82,-18436.9,91567.29,44572.49,-91862.84,64814.49,38827.07,-117134.96,106516.9,-69723.48,-96788.24,-67129.77,58461.38
-83833.2,-108164.5,37966.26,-64485.86,35658.93,83568.68,49866,-136107.42,17593.69,121011.12,32749.85,-37547.46,129452.57,92736.15,-72307.88,57073.47,37629.06,977.52,-135576.65,76133.94,-120373.27,-14096.44,98535.79,-20405.46,112994.41,-151849.34,-122670.25,109571.46,-48082.33,128650.67,86416.87,56574.58,83869.5,-96098.99,69121.4,54565.56,-79476.91,61429.53,108456.76,-10799.95,129063.28,-158336.57,66131.17,96374.76,-87414.77,-53687.95,-55927.43,25702.01,128128.39,-106656.62,-9589.25,-94716.47,68177.78,141226.74,-47400.39,134760.08,84540.92,-77957.21,-19187.22,-77825.42,53148.73,-100159.6,-85690.51,31089.13,-38425.99,-76230.68,-62295.96,-105807.08,-66873.55,55616.6,-14023.4,35520.4,104107.54,-18645.62,115333.5,-18432.29,91567.02,44576.7,-91865.34,64821.45,38827.04,-117131.32,106518.35,-69729.17,-96771.87,-67114.59,58462.36
-83851.02,-108159.28,37967.82,-64478.05,35664.03,83579.47,49870.66,-136095.23,17600.95,121011.28,32754.17,-37547.36,129458.95,92735.59,-72299.76,57059.57,37630.65,978.78,-135569.27,76138.31,-120365.44,-14094.61,98536.54,-20406.71,112994.57,-151846.03,-122659.29,109575.88,-48085.73,128651.61,86427.58,56573.65,83878.42,-96091.32,69129.5,54568.18,-79475.83,61430.36,108457.44,-10796.25,129061.65,-158349.72,66127.33,96374.79,-87410.22,-53708.94,-55924.38,25707.44,128127.15,-106626.45,-9587.96,-94713.4,68187.31,141240.01,-47419.55,134758.65,84542.22,-77940.17,-19186.12,-77829.53,53076.97,-100131,-85706.5,31082.61,-38420.89,-76235.96,-62294.01,-105803.7,-66847.54,55620.47,-14027.53,35512.18,104108.22,-18646.78,115334.17,-18427.69,91566.75,44580.91,-91867.85,64828.41,38827.01,-117127.68,106519.79,-69734.86,-96755.5,-67099.42,58463.33
-83868.86,-108154.06,37969.38,-64470.24,35669.13,83590.26,49875.33,-136083.03,17608.21,121011.43,32758.48,-37547.26,129465.34,92735.03,-72291.65,57045.67,37632.23,980.05,-135561.88,76142.68,-120357.6,-14092.78,98537.29,-20407.95,112994.72,-151842.72,-122648.33,109580.3,-48089.13,128652.55,86438.3,56572.72,83887.34,-96083.65,69137.6,54570.79,-79474.75,61431.19,108458.13,-10792.55,129060.03,-158362.87,66123.48,96374.82,-87405.68,-53729.95,-55921.34,25712.87,128125.91,-106596.29,-9586.67,-94710.33,68196.84,141253.29,-47438.71,134757.22,84543.51,-77923.14,-19185.03,-77833.65,53005.21,-100102.42,-85722.49,31076.08,-38415.8,-76241.24,-62292.07,-105800.33,-66821.54,55624.35,-14031.65,35503.96,104108.9,-18647.95,115334.85,-18423.08,91566.48,44585.28,-91870.36,64835.37,38826.98,-117124.04,106521.24,-69740.54,-96739.14,-67084.26,58464.31
