-83513.08,-108258.22,37938.16,-64626.65,35566.9,83375.36,49781.94,-136327.12,17462.94,121008.36,32671.97,-37549.24,129338.02,92746.27,-72454.33,57323.43,37600.05,954.75,-135709.68,76055.41,-120514.46,-14129.3,98522.28,-20384.02,112991.59,-151908.92,-122867.88,109492.06,-48021.15,128633.71,86224.12,56590.9,83709.62,-96237.28,68976.03,54518.47,-79496.15,61414.65,108444.42,-10866.57,129092.55,-158099.98,66200.34,96374.21,-87496.56,-53312.78,-55982.32,25604.13,128150.4,-107202.77,-9612.47,-94771.75,68006.85,140987.86,-47056.84,134785.82,84517.51,-78265.44,-19206.92,-77751.43,54413.47,-100678.48,-85403.65,31206.49,-38517.54,-76135.81,-62332.57,-105867.89,-67343.37,55546.88,-13949.06,35670.24,104095.35,-18624.62,115321.35,-18515.08,91571.47,44500.71,-91820.26,64696.56,38827.57,-117196.87,106492.36,-69626.81,-97067.3,-67388.95,58444.81
-83517.51,-108234.05,37941.28,-64611.4,35578.53,83362.17,49786.8,-136308.86,17458.22,121001.39,32671.97,-37555.45,129328.76,92749.98,-72433.46,57346.57,37596.37,960.33,-135699.81,76040.61,-120501.21,-14135.55,98531.93,-20392.28,112978.67,-151901,-122854.79,109508.28,-48016.56,128632.78,86228.99,56617.14,83692.89,-96249.93,68982.42,54534.46,-79472.85,61416.37,108437.4,-10859.55,129093.64,-158131.42,66198.33,96364.65,-87507.79,-53344.2,-55982.44,25606.64,128149.08,-107189.26,-9606.17,-94765.12,68017.77,140985.25,-47067.93,134788.11,84513.65,-78254.05,-19210.75,-77751.38,54410.15,-100677.2,-85419.91,31228,-38490.6,-76133.37,-62339.63,-105848.53,-67334.69,55545.61,-13958.25,35643.83,104088.06,-18628.85,115318.04,-18517.17,91556.62,44499.55,-91813.67,64695.11,38826.44,-117193.82,106493.45,-69621.63,-97053.81,-67387.79,58437.59
-83534.29,-108239.95,37942.8,-64610.41,35585.86,83356.91,49788,-136260.66,17451.29,120935.84,32663.05,-37561.82,129329.84,92756.62,-72423.13,57351.54,37596.18,959.82,-135696.24,76030.93,-120491.94,-14128.59,98533.4,-20392.5,112969.51,-151886,-122844.82,109502.14,-48029.07,128632.99,86210.2,56619.17,83693.09,-96230.82,68982.95,54527.87,-79457,61411.5,108434.86,-10865.16,129092.38,-158153.56,66213.66,96348.71,-87498.27,-53369.39,-55983.49,25604.53,128151.33,-107168.43,-9596.77,-94762.36,68018.09,140998.33,-47103.81,134791.13,84508.11,-78233.52,-19211.2,-77768.83,54394.38,-100657.59,-85434.27,31223.38,-38494.42,-76138.15,-62331.96,-105839.69,-67344.11,55540.15,-13965.7,35619.86,104085,-18634.4,115324.49,-18510.5,91549.93,44501.59,-91820.8,64701.62,38828.17,-117199.93,106490.85,-69613.75,-97070.51,-67390.82,58439.12
-83546.47,-108272.57,37952.8,-64596.98,35590.35,83377.73,49785.18,-136261.16,17465.43,120928.13,32663.05,-37556.67,129336.65,92753.14,-72415.95,57347.6,37593.53,960.11,-135707.93,76031.69,-120483.52,-14118.39,98540.68,-20398.39,112954.95,-151901.76,-122835.79,109494.95,-48026.25,128634.8,86225.02,56614.6,83692.56,-96223,68989.06,54516.11,-79451.33,61406.51,108438.49,-10859.21,129092.47,-158149.5,66210.77,96360.28,-87487.19,-53374.92,-55976.92,25618.47,128153.27,-107075.48,-9596.2,-94758.06,68022.02,141010.04,-47131.84,134792.89,84506.59,-78211.24,-19209.79,-77769.33,54347.66,-100633.95,-85448.15,31200.56,-38500.85,-76138.99,-62338.42,-105844.23,-67335.3,55543.7,-13972.72,35632,104085.04,-18633.39,115324.49,-18510.8,91571.63,44501.16,-91824.69,64701.47,38828.2,-117178.11,106486.94,-69626.66,-97054.26,-67367.51,58430.35
-83571.67,-108264.31,37957.31,-64611.04,35597.17,83381.42,49782.72,-136253.02,17472.55,120925.62,32663,-37562.12,129335.5,92764.43,-72405.67,57323.81,37593.42,960.66,-135690.75,76037.82,-120453.29,-14123.69,98540.11,-20397.49,112957.61,-151887.94,-122822.85,109490.89,-48022.56,128632.22,86214.4,56607.87,83703.93,-96208.13,68985.06,54514.37,-79454.2,61412.51,108437.98,-10860.24,129090.82,-158147.57,66210.73,96360.27,-87494.87,-53398.6,-55954.12,25631.54,128147.07,-107069.47,-9592.09,-94740.79,68017.23,141021.5,-47155.25,134787.24,84519.19,-78200.49,-19216.12,-77791.95,54313.48,-100603.42,-85462.2,31201.87,-38481.99,-76153.94,-62324.19,-105857.42,-67337.57,55536.09,-13978.76,35647.92,104085.04,-18628.36,115314.94,-18501.5,91583.76,44510.57,-91821.43,64702.62,38830.94,-117169.71,106492.67,-69612.68,-97032.63,-67367.96,58438.12
-83580.97,-108269.96,37959.95,-64596.05,35605.99,83378.27,49777.55,-136264.93,17469.57,120922.14,32666.92,-37559,129345.37,92754.65,-72403.86,57302.25,37594.86,958.47,-135698.26,76055.11,-120468.36,-14121.53,98537.56,-20413.43,112959.91,-151882.99,-122790.87,109509.27,-48025.09,128630.23,86228.9,56598.2,83710.6,-96222.17,68992.43,54517.28,-79467.17,61405.74,108438.93,-10859.88,129086.38,-158166.99,66210.17,96359.06,-87489.25,-53413.04,-55954.85,25634.82,128140.98,-107024.9,-9592.64,-94749.24,68044.28,141027.06,-47164.86,134782.3,84523.86,-78170.19,-19207.66,-77796.09,54274.86,-100543.67,-85473.96,31185.4,-38484.53,-76157.21,-62333.8,-105852.59,-67330.34,55544.25,-13982.53,35666.63,104072.86,-18626.35,115314.78,-18490.84,91555.96,44509.77,-91828.8,64704.79,38828.42,-117175.33,106491.49,-69611.68,-97002.19,-67348.77,58442.65
-83583.55,-108250.26,37963.39,-64605.39,35604.79,83390.46,49785.34,-136250.67,17482.05,120919.94,32667.18,-37566.69,129350.21,92755.05,-72387.56,57291.27,37598.07,962.96,-135691.97,76048.44,-120450.46,-14118.75,98525.61,-20410.9,112955.92,-151854.4,-122793.34,109505.9,-48017.24,128633.41,86243.5,56593.78,83710.9,-96217.08,69007.25,54519.73,-79488.79,61421.28,108445.13,-10858.2,129084.16,-158200.22,66212.77,96363.91,-87481.26,-53428.14,-55964.77,25647.82,128140.82,-106982.81,-9588.55,-94756.91,68053.73,141046.92,-47186.55,134785.18,84522.27,-78168.62,-19207.56,-77791.92,54227.69,-100518.7,-85503.69,31187.87,-38481.1,-76157.17,-62339.68,-105845.25,-67329.11,55548.24,-13983.24,35685.28,104071.96,-18630.85,115324.49,-18496.15,91544.04,44503.66,-91824.61,64714.54,38824.76,-117187.84,106492.49,-69608.46,-96994.16,-67323.12,58448.04
-83617.23,-108226.49,37962.9,-64605.18,35610.16,83393.52,49805,-136217.19,17486.43,120922.43,32657.89,-37566.96,129363.18,92748.33,-72392.93,57264.01,37602.31,958.05,-135667.4,76037.02,-120431.77,-14104.42,98529.06,-20414.54,112953.61,-151855.14,-122767.77,109503.06,-48026.81,128630.62,86265.95,56593.06,83706.53,-96213.96,69014.33,54518.85,-79480.18,61428.03,108435.53,-10848.54,129086.85,-158218.46,66209.5,96352.5,-87483.99,-53453.35,-55953.69,25651.98,128135.92,-106951.98,-9576.25,-94717.17,68060.16,141057.67,-47186.26,134785.51,84527.99,-78155.11,-19206.06,-77797.89,54193.59,-100498.05,-85507.02,31166.7,-38488.03,-76165.49,-62324.4,-105841,-67314.53,55545.04,-13987.13,35703.01,104079.87,-18635.22,115331.17,-18494.24,91549.09,44523.92,-91835.23,64716.79,38821.53,-117166.29,106502.06,-69617.3,-96967.62,-67311.84,58448.26
-83626.06,-108204.15,37959.87,-64595.94,35617.03,83391.15,49812.57,-136204.15,17501.8,120918.74,32671.08,-37568.42,129367.37,92745.84,-72395.49,57249.46,37604.53,962.21,-135670.28,76050.97,-120438.21,-14112.26,98532.05,-20411.36,112958.99,-151867.55,-122774.14,109523.18,-48022.12,128627.85,86271.77,56590.15,83731.45,-96210.1,69033.9,54518.01,-79477.52,61424.04,108433.73,-10844.05,129087.37,-158235.46,66196.87,96350.85,-87475.9,-53483.06,-55952.28,25658.47,128133.82,-106947.64,-9572.95,-94730.62,68071.26,141066.06,-47226.63,134779.51,84506.21,-78141.05,-19210.55,-77799.1,54178.86,-100463.7,-85517.41,31162.05,-38482.38,-76170.97,-62320.03,-105872.07,-67320.46,55552.89,-13987.82,35704.02,104080.66,-18623.18,115337.11,-18485.55,91558.24,44535.31,-91826.87,64730.75,38822.17,-117173.73,106516.54,-69612.1,-96939.92,-67312.52,58445.24
-83645.17,-108236.26,37961.17,-64605.15,35629.32,83412.64,49810.45,-136167.96,17504.98,120928.55,32681.23,-37568.64,129373.8,92751.68,-72395.42,57223.4,37603.58,960.91,-135672.69,76051.31,-120447.4,-14108.14,98537.7,-20415.32,112967.27,-151857.83,-122743.84,109510.98,-48035.29,128630.73,86287.96,56597.37,83701.99,-96206.37,69044.85,54532.04,-79473.42,61430.18,108443.4,-10843.18,129085.55,-158237.29,66184.16,96344.54,-87468.51,-53506.43,-55961.1,25664.87,128132.22,-106915.07,-9567.29,-94716.82,68073.96,141069.27,-47238.82,134782.74,84508.4,-78116.85,-19217.39,-77810.51,54134.82,-100426.26,-85525.68,31148.03,-38489.81,-76183.21,-62323.42,-105859.65,-67307.34,55543.4,-14001.21,35734.56,104082.3,-18656.67,115322.77,-18491.11,91535.06,44530.62,-91835.57,64728.74,38822.58,-117175.34,106513.66,-69614.23,-96957.46,-67306.39,58445.21
